Name,Plot,Entry,Rep,Location,"Planting Date (date)","Protein (%)","Histidine (1st; %)","Serine (1st; %)","Arginine (1st; %)","Glycine (1st; %)","Aspartic acid (1st; %)","Glutamic acid (1st; %)","Threonine (1st; %)","Alanine (1st; %)","Proline (1st; %)","Cysteine (1st; %)","Lysine (1st; %)","Tyrosine (1st; %)","Methionine (1st; %)","Valine (1st; %)","Isoleucine (1st; %)","Leucine (1st; %)","Phenylalanine (1st; %)","Tryptophan (1st; %)","Sample Name (1st; text)"
"ILL 5883 AGL",NA,93,1,"Rosthern, Canada",2017,29.038828192672,0.94405966165226,1.5646528525972,2.3969624638424,1.1968053811887,3.5116379104493,4.9711976571417,1.283085564416,1.2002094056231,1.2719959777958,0.27326460159128,1.9344368350356,0.95117375509249,0.24302653999328,1.4984112845263,1.3344528108219,2.2204368342788,1.532412918744,0.23256153816654,"ros 93 sst who"
"ILL 5945 AGL",NA,95,1,"Rosthern, Canada",2017,28.223747667523,0.85300465223723,1.41876629901,2.3564501734037,1.141145129678,3.3908585454645,4.6108092529881,1.2040065940213,1.1579982621756,1.1948054794702,0.25442218369621,1.8554505872239,0.89192515055212,0.28028533775716,1.4307228510015,1.2030153602306,2.107094155089,1.4642205252958,0.22051418115424,"ros 95 sst who"
"ILL 6002 AGL",NA,96,1,"Rosthern, Canada",2017,29.49192148665,0.81643070762223,1.4154575965563,2.0824160132789,1.1227480202285,3.2724492858428,4.5158943530149,1.2060750515208,1.142325238056,1.1753280141105,0.30569654159382,1.8449663570936,0.85901325980158,0.24468647388284,1.3823745311972,1.1920140160761,2.0438871797727,1.4006233456397,0.22682209507268,"ros 96 sst who"
"ILL 7089 AGL",NA,103,1,"Sutherland, Canada",2017,29.419546015555,0.85530163337634,1.1052649217151,2.1679405308212,1.1144412348534,3.2480737255129,4.4047211346343,1.1084271931914,1.1147912510816,1.1493391406956,0.27424949760495,1.7927439312632,0.80617362318015,0.24418123352302,1.4512362326068,1.300670548769,2.0038007859832,1.4383234446068,0.21945252488291,"sut 103 sst who"
"ILL 9 AGL",NA,118,1,"Sutherland, Canada",2017,28.394509349013,0.6845799514108,1.0738910416811,2.0980641167487,1.0487712040151,2.6706527798933,4.1187255824124,1.0090273724206,1.0291569069321,1.124883821504,0.27565020121652,1.7203018374398,0.81912573469564,0.25711932090942,1.3940766926065,1.2367753745977,1.9173764280769,1.3407241548301,0.2197405558998,"sut 118 sst who"
"ILL 9932 AGL",NA,121,1,"Sutherland, Canada",2017,29.777839970396,0.87544021551962,1.1561858478961,2.3169923803018,1.1081178862121,3.2208109116102,4.525160090579,1.0838150096913,1.1757644880649,1.1662330266814,0.27197401069144,1.8215282449974,0.86288117690809,0.24193547897149,1.4675767987597,1.2760479567882,2.0477350669754,1.4265454033864,0.22157704141037,"sut 121 sst who"
"ILL 9945 AGL",NA,122,1,"Sutherland, Canada",2017,31.925499744447,1.0789699827407,1.258758064203,2.5736744876506,1.1848151400811,3.414466276017,4.9755163142244,1.1607641435501,1.207801252121,1.27605611698,0.27637576343901,1.9459238768574,0.96727041155938,0.24254272492407,1.6170261668212,1.4159090578696,2.2669518854236,1.5674339129362,0.24764849307813,"sut 122 sst who"
"Indianhead AGL",NA,126,1,"Sutherland, Canada",2017,30.108173367616,0.68111806974201,1.1969172896077,2.2543299162915,1.1706864161382,3.0677581786964,4.5710495522592,1.143169155565,1.1282292401525,1.2020730648092,0.26135256001494,1.9112106238892,0.90159258595254,0.26127130995086,1.5634361085991,1.3469475269289,2.1654110810364,1.4668774687215,0.23277614612217,"sut 126 sst who"
"Laird AGL",NA,128,1,"Sutherland, Canada",2017,27.679009708902,0.66454153124742,1.1110974135137,2.122910247425,1.1259538190964,3.1303199408898,4.4119339012965,1.0810458440333,1.1741842155077,1.139247132773,0.26365861996766,1.819760048902,0.89131493799786,0.25084751137995,1.4751490561535,1.280688091857,2.0332835714219,1.4045869352347,0.22501452258352,"sut 128 sst who"
"PI 177430 LSP AGL",NA,133,1,"Sutherland, Canada",2017,27.653312785271,0.87099367280171,1.2782426266267,1.975591312094,1.023523299487,2.930479118286,4.1243772349505,1.1215682269783,1.0587432914609,1.1879909280764,0.26782123925285,1.7808836891315,0.78564724620574,0.23881303560471,1.2718598533587,1.137071739129,1.9375992053662,1.311046416731,0.20650294441348,"sut 133 sst who"
"PI 179324 LSP AGL",NA,137,1,"Sutherland, Canada",2017,27.030531946121,0.91945901795815,1.4490566177028,2.0957364926453,1.1165424151851,3.015448652765,4.4585706431238,1.171386963152,1.1009628592587,1.2078467929478,0.2950522281146,1.7528957813502,0.88060620926423,0.27394747242666,1.3578504191335,1.1706418708781,2.0167291088857,1.4121222635263,0.2275072520751,"sut 137 sst who"
"PI 193546 AGL",NA,142,1,"Sutherland, Canada",2017,29.768248131153,1.2524683590906,1.5275348250684,2.3068832264572,1.0621371346829,3.463193847276,4.9035216806747,1.0314646443916,1.1998038985182,1.2674504290917,0.26232405565726,2.0247124555569,0.89896209678415,0.24323388175866,1.468427945764,1.273361136585,2.2368533906606,1.5162419369491,0.22481732145305,"sut 142 sst who"
"CDC Redcoat AGL",NA,15,1,"Sutherland, Canada",2017,26.690501489285,0.90543634775608,1.298948300438,1.9242350972546,1.0539475781564,3.098480860821,4.456334438909,0.95322015969812,1.0537289852597,1.1779337323953,0.26043476391497,1.7856218502032,0.72243989337266,0.23449610114454,1.3287958957386,1.1367620161987,1.9894946012773,1.3780228663963,0.2234590519752,"sut 15 sst who"
"PI 251248 LSP AGL",NA,157,1,"Sutherland, Canada",2017,34.63620013676,1.2851158006526,1.6992750710362,3.2939491046822,1.2202084973937,4.201225913307,5.4840930812156,1.1915070244147,1.3510355131111,1.4626718141714,0.31585121029348,2.1898246046824,1.0142567863941,0.26589510063919,1.675908887212,1.4454060629452,2.4827438588123,1.6992122342435,0.26735379212012,"sut 157 sst who"
"PI 280686 AGL",NA,159,1,"Sutherland, Canada",2017,29.611990707842,1.1494081673018,1.4864647326092,2.1759499865388,1.1666527262708,3.5247087790344,4.7625051602843,1.0520253916339,1.269830129427,1.2037039509878,0.30427600606507,1.9744548895464,0.78466645818979,0.24113896730842,1.4385811728935,1.2092683744654,2.132534530734,1.4214296673313,0.2312383744323,"sut 159 sst who"
"PI 289066 AGL",NA,161,1,"Sutherland, Canada",2017,29.64410925688,1.0953805558183,1.5115836866992,2.3361328833129,1.2004019800815,3.8098485705608,4.7791580172731,1.0576703897925,1.2029647352418,1.278274158236,0.2723819556315,1.9681865713076,0.87125821698078,0.25105573120343,1.4600526765426,1.2745891051276,2.1496626549496,1.4738407759027,0.23553937798124,"sut 161 sst who"
"PI 297767 AGL",NA,168,1,"Sutherland, Canada",2017,30.071726728346,1.2273522809293,1.4803882387657,2.68407495396,1.1345355469285,3.3593842009479,4.9035233874593,1.0195750931919,1.2815300988511,1.2670015313127,0.27879565012799,1.9511336461074,0.94275589326513,0.22895021843241,1.4549884147093,1.2736684108362,2.206845242433,1.4826094481871,0.21837021749682,"sut 168 sst who"
"CDC Robin AGL",NA,17,1,"Sutherland, Canada",2017,29.241346844981,0.75098275504614,1.3979650983837,2.2574607281015,1.1022481054345,3.5889120176599,4.8719574633834,1.0510798284357,1.179375439525,1.1864562862192,0.28929653184088,1.9867106736393,0.80108225832806,0.2569864281638,1.4425054176702,1.2613304102255,2.1223046065831,1.4364026781584,0.2144594464318,"sut 17 sst who"
"PI 298023 LSP AGL",NA,172,1,"Sutherland, Canada",2017,29.480055393401,1.3229126116425,1.4321026408499,2.3324456047199,1.176242780445,3.4269117037846,4.7738320734927,1.101593918428,1.2114206442547,1.2782335435632,0.31448437670193,1.8786800623702,0.86028337216812,0.24097311899628,1.4450619467008,1.3128725266074,2.1424448197908,1.4796456297171,0.22422534445223,"sut 172 sst who"
"PI 298121 LSP AGL",NA,173,1,"Sutherland, Canada",2017,30.409947086203,1.0701502920319,1.5189224148203,2.3146774025063,1.182806283258,3.5648382087163,4.888523765731,1.0613097552162,1.247700549176,1.2997886668569,0.26390334328081,2.0624369566803,0.88675113427188,0.25279086718609,1.4941253232675,1.3228072945686,2.2114867642365,1.5172284020731,0.22564978963815,"sut 173 sst who"
"PI 298122 LSP AGL",NA,174,1,"Sutherland, Canada",2017,28.183736310231,0.97744981078686,1.4598442804354,2.1880285238268,1.0838663224561,3.3354620896013,4.7096434780926,1.0196946251129,1.1340694768938,1.1639848800614,0.22862254027435,1.8934019797325,0.78826111129395,0.26280773054434,1.4336563299077,1.2506149859674,2.0891251849599,1.4450842641533,0.20520689147986,"sut 174 sst who"
"PI 298357 LSP AGL",NA,175,1,"Sutherland, Canada",2017,30.424532087693,1.3553234940033,1.586414795057,2.4333937517287,1.2332940568101,3.4747307833657,4.832923955848,1.1076885589001,1.2548874998633,1.2712142565177,0.28483253279952,1.9858230658701,0.87005728093671,0.28864523608325,1.5313746459132,1.290631852987,2.2392573961167,1.5274903645228,0.24614429237882,"sut 175 sst who"
"PI 298631 LSP AGL",NA,176,1,"Sutherland, Canada",2017,29.204538294757,1.1684015263173,1.3205566754462,2.0346447476828,1.0850190990647,3.0904933383636,4.3038010244537,0.97734320407418,1.1312610299406,1.2130327806743,0.22744448656843,1.7384409716112,0.79406259597562,0.24524347323826,1.3425616692425,1.1667580434961,1.9774606259691,1.3708879408303,0.21733119295031,"sut 176 sst who"
"CDC Rosebud AGL",NA,18,1,"Sutherland, Canada",2017,28.844071828756,0.89162766544414,1.4193012357996,2.1977400041571,1.1745685919412,3.6214319538252,4.8792116533967,1.0832830564063,1.2500540146514,1.2028812163635,0.2792269843526,2.0982544906336,0.89483918419505,0.33099235556678,1.5088924672127,1.3156812636339,2.2114510808923,1.5264489514591,0.23015970928601,"sut 18 sst who"
"PI 298923 LSP AGL",NA,181,1,"Sutherland, Canada",2017,32.272672208043,1.2049761626711,1.2546984588951,2.581444648651,1.2333253072736,3.1361810545615,4.6654788877647,1.2190882015679,1.2363153112264,1.314175200641,0.26280161315965,1.9358461395462,0.97125905222705,0.28265802152336,1.6223288418784,1.4438955070523,2.2774102897264,1.5937923702616,0.24691067163956,"sut 181 sst who"
"PI 299121 LSP AGL",NA,184,1,"Sutherland, Canada",2017,27.492453813515,0.96110567136038,1.4068551622651,1.9436944470469,0.99046495877331,3.3027020595204,4.7458068295498,0.95982142786798,1.137402296063,1.3608974390196,0.223266030951,1.9718801761555,0.73832555309772,0.22200892021155,1.4072747389221,1.2470907307965,2.1171264042958,1.4402355651867,0.20100796090022,"sut 184 sst who"
"PI 299126 LSP AGL",NA,185,1,"Sutherland, Canada",2017,30.327741563097,1.2543895849558,1.3931107124306,2.2329479297719,1.1591468819396,3.5297079690823,4.9352966330814,1.0273735103093,1.234047816695,1.2718406958666,0.2615808595978,1.9774066186607,0.85401103385336,0.25572333296525,1.4451967472994,1.2388043863934,2.1607999870619,1.4503642485081,0.2276647803753,"sut 185 sst who"
"PI 299163 LSP AGL",NA,186,1,"Sutherland, Canada",2017,30.296041604981,1.2907641040317,1.437978701607,2.3128074505174,1.186724961816,3.5255144311799,5.1404042229128,1.0727665223755,1.199651145893,1.3776236045366,0.27951603052898,2.021313170826,0.9119765623067,0.2620774771638,1.4964016462318,1.2747999295184,2.2057366260115,1.484007924005,0.22982140359233,"sut 186 sst who"
"PI 299165 AGL",NA,188,1,"Sutherland, Canada",2017,26.873708017044,0.88763342766096,1.3907500761779,2.0801104131495,1.0959591006145,3.038155254509,4.4035715200082,1.0118171336115,1.1133366479868,1.2540319493116,0.24176980243147,1.8353742833852,0.79947894242104,0.27957213803092,1.3739818480835,1.1794128274622,2.0188417168865,1.3937204709794,0.20924947978831,"sut 188 sst who"
"PI 299237 LSP AGL",NA,190,1,"Sutherland, Canada",2017,30.329679945915,1.1132816467541,1.3823480757042,2.307164033367,1.1802671557768,3.5896622903197,4.9098735438261,1.0650782367747,1.1985212448218,1.2464475700123,0.25339748108414,2.0037177025907,0.86186090160471,0.27191126002563,1.4759910308936,1.2832871945183,2.170091599366,1.4883953181572,0.23809619696548,"sut 190 sst who"
"PI 299345 AGL",NA,193,1,"Sutherland, Canada",2017,30.049580546898,1.2810860827711,1.3546133170582,2.22725686646,1.0829402780203,3.4011597712251,4.9175574381866,1.0167394988507,1.1791835933456,1.2775441727925,0.23386287302372,1.9507131261617,0.81956580485636,0.24982795591883,1.4428377164372,1.261742610561,2.0931505441876,1.4385759576793,0.23241557096443,"sut 193 sst who"
"PI 299366 LSP AGL",NA,195,1,"Sutherland, Canada",2017,29.390882313589,1.1259522961131,1.3386927161833,2.0813178201864,1.0998294373976,3.337046323233,4.7945372163473,0.9833641164421,1.1410125440679,1.2282798114556,0.22722376785901,1.9261906294703,0.77807681628312,0.25171537823825,1.3945340952772,1.225785462125,2.0560132781455,1.4190292213162,0.22328963217953,"sut 195 sst who"
"PI 302398 LSP AGL",NA,198,1,"Sutherland, Canada",2017,27.243714088723,1.1770195513481,1.3883615399183,2.2174457039536,1.0302330385897,3.0604881093861,4.5906693232358,0.9520360955115,1.0776873851891,1.2154314511674,0.25524698000587,1.8107238072683,0.73862518498921,0.25210889986554,1.3465066854958,1.1699946271313,2.0575869475123,1.3746620416621,0.21019623386114,"sut 198 sst who"
"PI 320935 LSP AGL",NA,202,1,"Sutherland, Canada",2017,28.545371827843,1.2028183113368,1.3325862664297,1.9894106919665,1.0987207524875,3.2948640232189,4.6472512557742,0.99932261926069,1.1562162841719,1.1902853945848,0.31293423408741,1.9526499888842,0.81598048918388,0.28123400876633,1.4044317890553,1.2285871292364,2.0534183297428,1.4105806133421,0.23318242083724,"sut 202 sst who"
"PI 320946 LSP AGL",NA,208,1,"Sutherland, Canada",2017,28.552873708763,0.86949362061545,1.242268168657,1.9867917931015,1.0318078522889,3.1078155347502,4.3761232242472,0.93912986766348,1.0461366952664,1.1023380689656,0.19740090833501,1.7788765741933,0.73145846237994,0.2433658006602,1.2952162126068,1.1374424470654,1.8907501825428,1.2774951185093,0.21828862192309,"sut 208 sst who"
"PI 339283 LSP AGL",NA,215,1,"Sutherland, Canada",2017,28.222980825941,1.0126416037381,1.3392748420625,2.0660157618032,1.068426550976,3.0448990003622,4.2782831664388,1.1313142277026,1.0870752032925,1.1666240776103,0.2764237774514,1.7775696827997,0.85278083081713,0.25752374130874,1.33761329436,1.1599765319141,2.0021267796087,1.3896380148257,0.2354744747401,"sut 215 sst who"
"PI 343026 LSP AGL",NA,220,1,"Sutherland, Canada",2017,30.25530743267,0.87230082254966,1.372470491345,2.0987753543907,1.1132196016741,3.1345934364175,4.4076421300578,1.1876474880253,1.1431138480927,1.1904386423523,0.27848077196642,1.8533830674052,0.85423151518698,0.25221430394974,1.3644295260497,1.1963653898058,2.0359885076598,1.3876189694171,0.23239776514846,"sut 220 sst who"
"PI 358602 LSP AGL",NA,222,1,"Sutherland, Canada",2017,28.62624064568,0.7131522020988,1.3454382969725,2.0737978524656,1.0978760607808,3.3061006525862,4.3013524961943,1.1707224635693,1.1788425859138,1.1392980557222,0.26890096420748,1.8167421481903,0.80182296665503,0.27258471625476,1.3599726629038,1.1637295575631,2.0065081842491,1.3828377454065,0.22329988151171,"sut 222 sst who"
"PI 368651 LSP AGL",NA,224,1,"Sutherland, Canada",2017,29.116240339289,0.95968107746716,1.3535821208881,2.1883982705798,1.1248027124059,3.315797379267,4.4675967519789,1.2097577424544,1.1333272636252,1.1611292664387,0.26979218947202,1.8183970863369,0.8222873729395,0.26965668786644,1.4066291605775,1.1560419892863,2.0298438842024,1.4267661784876,0.22496190830291,"sut 224 sst who"
"PI 374118 AGL",NA,228,1,"Sutherland, Canada",2017,28.134800835638,0.90464693246601,1.3600890165071,2.2602200561254,1.1204501891671,2.8534043067411,4.3287764812868,1.1437375647134,1.1462764499831,1.1365713309935,0.24384916674543,1.7457845580317,0.84581724736464,0.26901556125409,1.3224573549536,1.1411463462611,1.9466779383851,1.3183612861496,0.23088249277329,"sut 228 sst who"
"CDC SB-1 AGL",NA,23,1,"Sutherland, Canada",2017,25.781955953232,0.66561552535364,1.2325023388563,1.8284909050454,0.95199957236781,2.9322512377886,3.9776480659168,1.0667498402785,1.0071431976219,1.0718878211144,0.25920234174383,1.6854182334612,0.80026851760239,0.24119428687269,1.2161111634957,1.090148752825,1.8099971044705,1.3086360691494,0.18565697722972,"sut 23 sst who"
"PI 420925 LSP AGL",NA,235,1,"Sutherland, Canada",2017,29.65982315686,0.91097433730833,1.4133656205794,2.5654258909684,1.1097031240199,3.0412888795439,4.4583422225936,1.1339392456879,1.1601622418309,1.1691008750361,0.22656590590482,1.7664095738213,0.85405563348482,0.25733151585269,1.3683915452217,1.1959045796301,2.078941328287,1.4450139393938,0.20755644282134,"sut 235 sst who"
"PI 420929 LSP AGL",NA,236,1,"Sutherland, Canada",2017,31.347225219757,0.97221674787259,1.5069430489602,2.4663752380982,1.1493578560802,3.3255592023122,4.8793118496606,1.2028240727477,1.1866141887697,1.240506262736,0.20409129853401,1.8966219705073,0.85043639637066,0.21026605341026,1.4435956250191,1.2852359920981,2.185997558335,1.4958136766484,0.21364452753277,"sut 236 sst who"
"PI 426778 LSP AGL",NA,238,1,"Sutherland, Canada",2017,28.30053302837,1.18584255808,1.3709108061237,2.0888549703001,1.0813853661578,3.1352490993671,4.2584670838129,1.165935646751,1.1133894622228,1.1447200952733,0.26213115282772,1.7814032506775,0.87378246069563,0.25021333079662,1.3370697183193,1.18152184072,1.9858415211781,1.3807305856358,0.21644049790596,"sut 238 sst who"
"PI 431622 LSP AGL",NA,243,1,"Sutherland, Canada",2017,30.080535553205,0.97066242983662,1.4629562315949,2.6786485325709,1.1818711913501,3.4838527209885,4.7161184483897,1.2690805413174,1.2064127108975,1.2432211467682,0.28925709448904,1.9230244322433,0.95085265662585,0.26837303436325,1.4520984228669,1.2456752487202,2.1385968872482,1.4464848497915,0.22500079237241,"sut 243 sst who"
"PI 431643 LSP AGL",NA,247,1,"Sutherland, Canada",2017,30.28136296306,0.72004124794407,1.4842349255445,2.3183462504413,1.2244777028915,3.7221839625854,4.7711873579947,1.3307728437154,1.2609767998705,1.2146196167099,0.30807276611256,1.9506754353478,0.91858198311735,0.29474226964005,1.4931501283045,1.3136446247634,2.1678075974479,1.4960321116939,0.23645193211572,"sut 247 sst who"
"CDC Vantage AGL",NA,25,1,"Sutherland, Canada",2017,27.257221275472,0.72331814411439,1.2805393227743,1.9067490214119,1.0255737595634,2.9895727499125,4.0251771850174,1.1466503144359,1.0871008156656,1.1058043779309,0.28047988221593,1.7631717549271,0.82889033755115,0.29774090057403,1.257342642581,1.1139666423493,1.8596232743753,1.3103305773776,0.22145173302306,"sut 25 sst who"
"PI 431684 LSP AGL",NA,251,1,"Sutherland, Canada",2017,27.758560456168,0.79879642378222,1.2594288844717,1.8543033509509,1.0350554165834,2.8719192024477,3.9942886335439,1.0808610893897,1.0715164397521,1.1552970353379,0.29019862562545,1.7372190824159,0.77141279646522,0.25656516424717,1.2689087494122,1.1037953991014,1.8711555324911,1.2870642140497,0.21256924411519,"sut 251 sst who"
"PI 431717 LSP AGL",NA,255,1,"Sutherland, Canada",2017,25.972642896169,0.64645744165407,1.2378057672066,1.862502304292,0.98594374635503,2.7846270582477,3.9116492437249,1.0738385302035,1.0688437475032,1.0865646280522,0.26868817594078,1.6768992216457,0.81245906699613,0.27783297369465,1.2345430607482,1.0836877816678,1.8564653604201,1.2449862058741,0.20798362398676,"sut 255 sst who"
"PI 431753 LSP AGL",NA,259,1,"Sutherland, Canada",2017,27.510772091876,0.7493815746697,1.3396924546717,2.0558879767057,1.0883602852053,3.1057499895654,4.3928820126355,1.1408770800994,1.1245336093541,1.1258423966501,0.28290225722721,1.7885812473625,0.83933818881217,0.27428467448385,1.3209914968743,1.1756150775797,1.9302518696529,1.3462485065874,0.23537360333045,"sut 259 sst who"
"PI 431756 LSP AGL",NA,260,1,"Sutherland, Canada",2017,29.929414561231,1.0821721144201,1.3757396008447,2.1482804198024,1.0932243886576,3.1225645321147,4.3838068729077,1.1591392934314,1.1477168515321,1.1904753006591,0.28825778964047,1.850347585687,0.92337138621747,0.26024787470848,1.3674087370772,1.2123851830966,2.0293996081274,1.4030098727237,0.21512608179905,"sut 260 sst who"
"PI 431809 LSP AGL",NA,261,1,"Sutherland, Canada",2017,27.312218383617,0.70098091748687,1.2644729502483,1.8381616126441,1.0266617872485,2.8759393021081,4.0981775233191,1.1233383277074,1.0746004381559,1.1844075249023,0.25517300618566,1.7495414432131,0.71964201148461,0.27713175128533,1.274583093595,1.1301571395855,1.837604217622,1.2875960503686,0.19014046310356,"sut 261 sst who"
"PI 431863 LSP AGL",NA,263,1,"Sutherland, Canada",2017,30.215920927496,1.1130560822445,1.3771769708662,2.1419728079896,1.1408683633077,3.1472877456843,4.6500295033805,1.1878857405205,1.1171650871111,1.1798160201438,0.24796118297253,1.8248721811423,0.87721404933037,0.27907389686612,1.3850223166259,1.2105684698365,2.0756177251886,1.4023454650099,0.22553775750704,"sut 263 sst who"
"PI 431884 LSP AGL",NA,265,1,"Sutherland, Canada",2017,29.673230854417,0.80217611085777,1.4419904889257,2.2433791446683,1.1706054173429,3.2677845236669,4.6750176874282,1.2215578335627,1.1523968039784,1.1920410872382,0.28921156577595,1.8794121139907,0.96089599051187,0.27499770023063,1.4264318895559,1.2572600449072,2.1071987853386,1.5219726984364,0.21577840828253,"sut 265 sst who"
"CN 105605 AGL",NA,27,1,"Sutherland, Canada",2017,28.319672280095,0.77806007454629,1.3779568965148,2.2079873233368,1.0894484302711,3.096158662561,4.3304075290002,1.1655921599744,1.1400392102637,1.148154637307,0.2636682865667,1.7606276486611,0.87256311095599,0.24943705570327,1.3448972371335,1.1863899215919,2.0286713097638,1.3988988155225,0.21329714187286,"sut 27 sst who"
"PI 432002 LSP AGL",NA,271,1,"Sutherland, Canada",2017,28.964279229033,0.89779206250137,1.3484497744203,2.2677744421099,1.1031508383446,3.2320506544103,4.417951846621,1.201271025931,1.1795292301517,1.1662885186367,0.28405638283248,1.8473395111053,0.92290989261601,0.28142676900713,1.3765515906422,1.187497569798,1.975635393115,1.3818946399503,0.25255522809606,"sut 271 sst who"
"PI 432005 LSP AGL",NA,272,1,"Sutherland, Canada",2017,29.250219116711,0.818235776883,1.4518383507944,2.3379408659466,1.1626819197633,3.2770458972769,4.6329275965375,1.2206748206005,1.2036648368623,1.1875844379493,0.29173003279923,1.8836278662558,0.91671253981746,0.25870882690081,1.4163224855406,1.2197027213726,2.0809300736376,1.4312385387733,0.24816537019479,"sut 272 sst who"
"PI 432201 LSP AGL",NA,283,1,"Sutherland, Canada",2017,28.230484589173,0.75039160637257,1.3741793587805,2.0505710721998,1.1006673930592,3.2359871431026,4.3776063725931,1.1752748238227,1.0853131822443,1.159954931899,0.26336771015045,1.7606067933808,0.82817532047001,0.25879876067437,1.3438861898768,1.1496504549297,2.0052612220186,1.3799679590698,0.22487370520303,"sut 283 sst who"
"PI 432286 LSP AGL",NA,288,1,"Sutherland, Canada",2017,29.253483789396,0.90422965060238,1.1573545262092,2.1549426056084,1.0854889596374,2.8126468595263,4.2411094513621,1.0628594785545,1.1240760375432,1.1891723212918,0.26401064175573,1.7713570095894,0.88583116748818,0.26702722166913,1.465343906898,1.2651051670389,2.0405587733324,1.4013523260301,0.2507002019543,"sut 288 sst who"
"CN 105732 AGL",NA,29,1,"Sutherland, Canada",2017,32.048757186515,1.0904189746051,1.516416429573,2.5853921097307,1.2245645691028,3.5700413224684,4.8840581014062,1.3256105899593,1.2159960057345,1.2773459511423,0.29744147471337,1.9028818949177,0.96382992321445,0.30955207193935,1.4894324714407,1.3137747347246,2.2284588501239,1.516772940865,0.25974744812496,"sut 29 sst who"
"3156-11 AGL",NA,3,1,"Sutherland, Canada",2017,27.136787864058,0.73198532694987,1.262029766551,1.9303728415437,1.0378645721283,2.9178032642648,4.1089241862518,1.1445611543003,1.1330135500298,1.1417240406801,0.23408778000076,1.7109532943058,0.83175935181167,0.26652667401527,1.3180389999233,1.1177203625544,1.8917379198273,1.2985982793255,0.23419133688241,"sut 3 sst who"
"PI 472559 LSP AGL",NA,301,1,"Sutherland, Canada",2017,31.041209016484,0.96303363856882,1.368953311854,2.2063565396006,1.0589957990001,3.2489137914903,4.4398293998922,1.1272569119429,1.1195058007223,1.1501277938304,0.2489348500088,1.7660814106831,0.79287630563929,0.22926614970787,1.3396926084376,1.168729613477,2.0160564972616,1.3829559854628,0.20902824733648,"sut 301 sst who"
"PI 477921 LSP AGL",NA,308,1,"Sutherland, Canada",2017,26.3448964759,0.65927821757302,1.2845905004191,1.88696043138,1.0362971951854,2.8589888220127,4.0864605258809,1.0986341888483,1.037503983204,1.1409148995545,0.23664515141117,1.6788820139221,0.81176144799958,0.24668136522532,1.261203346615,1.1037531266887,1.8609612709662,1.2730124992937,0.22961683796361,"sut 308 sst who"
"CN 105777 AGL",NA,31,1,"Sutherland, Canada",2017,32.568466308521,1.0763635163262,1.4402679075417,2.3805493624471,1.1133027329561,3.383072046675,4.5554594273748,1.1806832122858,1.202683853364,1.2016026144461,0.28554465136199,1.8700332187088,0.91267245596782,0.27564122310199,1.3963873526254,1.243411082364,2.0747737888005,1.4475160275403,0.25881921543967,"sut 31 sst who"
"PI 490289 LSP AGL",NA,310,1,"Sutherland, Canada",2017,27.142910779471,0.56329256119528,1.2833228011412,1.9186982758554,1.0118110826064,2.8338760846388,4.1468359539774,1.0833793341056,1.0507988264077,1.117381461064,0.22728472776698,1.7211553258577,0.81796625311675,0.23345297660214,1.2904730259412,1.148046842003,1.901933673129,1.3472809862853,0.21526051846736,"sut 310 sst who"
"PI 533688 LSP AGL",NA,314,1,"Sutherland, Canada",2017,28.585882937962,1.0760270911524,1.3833370129315,2.075514221617,1.1418851716541,3.136662826198,4.4691780963234,1.0097467338018,1.1378851879373,1.2725993322839,0.32245370691251,1.800816450856,0.86645807444738,0.31348603118153,1.3853201039679,1.2212619602036,2.0589640519814,1.4294654383846,0.22124590625313,"sut 314 sst who"
"CN 105789 AGL",NA,32,1,"Sutherland, Canada",2017,29.106782675317,1.0362709703603,1.3324290584775,2.3170660784781,1.1100077217439,3.0093619162689,4.2223895806158,0.96188372236385,1.2102405720413,1.1535118824983,0.24074450918745,1.6904800451912,0.75389628672157,0.25540504519107,1.3756443070862,1.1764687186285,2.0089447261461,1.3773364442253,0.23535447728771,"sut 32 sst who"
"CN 105791 AGL",NA,33,1,"Sutherland, Canada",2017,29.621771811141,1.1264201711546,1.4579557477268,2.2122789138903,1.1473502685243,3.4491799994498,4.8094213405085,1.0091593877289,1.2604055034076,1.2224645267139,0.29428791679186,1.8206934727498,0.93880564098132,0.26212098269437,1.4026050862223,1.2392188357412,2.1392966165397,1.4209183588467,0.23474905652386,"sut 33 sst who"
"CN 105864 AGL",NA,36,1,"Sutherland, Canada",2017,28.977189310914,1.1514349075392,1.3821437467624,2.1385786721223,1.1381660282836,3.0660164753104,4.3365041876795,1.0318249078419,1.083852885639,1.2069619755538,0.29303527445424,1.6667839979254,0.84087824996793,0.25703226851402,1.385211032851,1.1811183426953,2.031403759517,1.4491542021817,0.2063364987179,"sut 36 sst who"
"CN 105865 AGL",NA,37,1,"Sutherland, Canada",2017,30.018615224713,1.1020789011959,1.4229818284676,2.2972354649575,1.1487905739558,3.0332369949343,4.4746184751587,1.0052152537094,1.1224565511076,1.237946544142,0.27007886728291,1.7433999577174,0.83752397027992,0.2642636332915,1.3900281411561,1.2253849383997,2.0508113627145,1.4607705948445,0.23043601972595,"sut 37 sst who"
